 x_m, y_m, vx_mps, ax_mps2
146.1193013,1090.42664,54.3708403,1.1000493
147.3933003,1091.967995,54.4112839,1.0946345
148.677029,1093.501235,54.4514985,1.0899865
149.9704287,1095.026304,54.4915129,1.0814092
151.2734685,1096.543177,54.5311834,1.0757425
152.5860684,1098.051772,54.5706175,1.0711708
153.9081714,1099.552036,54.6098556,1.0630805
155.239731,1101.043928,54.6487695,1.0571677
156.5806764,1102.527378,54.6874396,1.0526686
157.930958,1104.002343,54.7259179,1.0450452
159.2905119,1105.468765,54.7640908,1.0388946
160.6592664,1106.926579,54.8020127,1.0344537
