x,y,l_width,r_width
997.66745,929.93294,5,5
996.79659,929.44141,5,5
995.92573,928.94988,5,5
995.05487,928.45835,5,5
994.18401,927.96682,5,5
993.31315,927.47529,5,5
992.44229,926.98376,5,5
991.57143,926.49223,5,5
990.70057,926.00071,5,5
989.82971,925.50918,5,5
988.95884,925.01765,5,5
988.08798,924.52612,5,5
987.21712,924.03459,5,5
986.34626,923.54306,5,5
985.4754,923.05153,5,5
984.60454,922.56,5,5
983.73368,922.06847,5,5
982.86282,921.57694,5,5
981.99196,921.08541,5,5
981.1211,920.59388,5,5
980.25024,920.10235,5,5
979.37937,919.61082,5,5
978.50851,919.11929,5,5
977.63765,918.62776,5,5
976.76679,918.13623,5,5
975.89593,917.6447,5,5
975.02507,917.15317,5,5
974.15421,916.66164,5,5
973.28335,916.17011,5,5
972.41249,915.67859,5,5
971.54163,915.18706,5,5
970.67077,914.69553,5,5
969.7999,914.204,5,5
968.92904,913.71247,5,5
968.05818,913.22094,5,5
967.18732,912.72941,5,5
966.31646,912.23788,5,5
965.4456,911.74635,5,5
964.57474,911.25482,5,5
963.70388,910.76329,5,5
962.83302,910.27176,5,5
961.96216,909.78023,5,5
961.0913,909.2887,5,5
960.22043,908.79717,5,5
959.34957,908.30564,5,5
958.47871,907.81411,5,5
957.60785,907.32258,5,5
956.73699,906.83105,5,5
955.86613,906.33952,5,5
954.99527,905.848,5,5
954.12441,905.35647,5,5
953.25355,904.86494,5,5
952.38269,904.37341,5,5
951.51183,903.88188,5,5
950.64096,903.39035,5,5
949.7701,902.89882,5,5
948.89924,902.40729,5,5
948.02838,901.91576,5,5
947.15752,901.42423,5,5
946.28666,900.9327,5,5
945.4158,900.44117,5,5
944.54494,899.94964,5,5
943.67408,899.45811,5,5
942.80322,898.96658,5,5
941.93236,898.47505,5,5
941.06149,897.98352,5,5
940.19063,897.49199,5,5
939.31977,897.00046,5,5
938.44891,896.50893,5,5
937.57805,896.0174,5,5
936.70719,895.52588,5,5
935.83633,895.03435,5,5
934.96547,894.54282,5,5
934.09461,894.05129,5,5
933.22375,893.55976,5,5
932.35289,893.06823,5,5
931.48202,892.5767,5,5
930.61116,892.08517,5,5
929.7403,891.59364,5,5
928.86944,891.10211,5,5
927.99858,890.61058,5,5
927.12772,890.11905,5,5
926.25686,889.62752,5,5
925.386,889.13599,5,5
924.51514,888.64446,5,5
923.64428,888.15293,5,5
922.77342,887.6614,5,5
921.90255,887.16987,5,5
921.03169,886.67834,5,5
920.16083,886.18681,5,5
919.28997,885.69529,5,5
918.41911,885.20376,5,5
917.54825,884.71223,5,5
916.67739,884.2207,5,5
915.80653,883.72917,5,5
914.93567,883.23764,5,5
914.06481,882.74611,5,5
913.19395,882.25458,5,5
912.32308,881.76305,5,5
911.45222,881.27152,5,5
910.58136,880.77999,5,5
909.7105,880.28846,5,5
908.83964,879.79693,5,5
907.96878,879.3054,5,5
907.09792,878.81387,5,5
906.22706,878.32234,5,5
905.3562,877.83081,5,5
904.48534,877.33928,5,5
903.61447,876.84775,5,5
902.74361,876.35622,5,5
901.87275,875.86469,5,5
901.00189,875.37317,5,5
900.13103,874.88164,5,5
899.26017,874.39011,5,5
898.40325,873.87573,5,5
897.56782,873.32613,5,5
896.73239,872.77653,5,5
895.89696,872.22694,5,5
895.06153,871.67734,5,5
894.2261,871.12774,5,5
893.39067,870.57815,5,5
892.55524,870.02855,5,5
891.71981,869.47895,5,5
890.88438,868.92936,5,5
890.04895,868.37976,5,5
889.21352,867.83016,5,5
888.38246,867.27403,5,5
887.55577,866.71137,5,5
886.72909,866.14871,5,5
885.9024,865.58605,5,5
885.07571,865.02339,5,5
884.24902,864.46073,5,5
883.42233,863.89807,5,5
882.59564,863.33542,5,5
881.76895,862.77276,5,5
880.94227,862.2101,5,5
880.11558,861.64744,5,5
879.28889,861.08478,5,5
878.46763,860.51426,5,5
877.64989,859.93868,5,5
876.83215,859.36309,5,5
876.01441,858.78751,5,5
875.19667,858.21192,5,5
874.37893,857.63634,5,5
873.56118,857.06075,5,5
872.74344,856.48517,5,5
871.9257,855.90958,5,5
871.10796,855.334,5,5
870.29022,854.75841,5,5
869.47247,854.18283,5,5
868.66128,853.5981,5,5
867.85269,853.00973,5,5
867.04409,852.42136,5,5
866.2355,851.83299,5,5
865.42691,851.24462,5,5
864.61832,850.65625,5,5
863.80972,850.06788,5,5
863.00113,849.47951,5,5
862.19254,848.89114,5,5
861.38395,848.30277,5,5
860.57536,847.7144,5,5
859.76676,847.12603,5,5
858.96587,846.52725,5,5
858.16663,845.92624,5,5
857.36739,845.32523,5,5
856.56815,844.72422,5,5
855.76891,844.12321,5,5
854.96967,843.5222,5,5
854.17042,842.92119,5,5
853.37118,842.32018,5,5
852.57194,841.71917,5,5
851.7727,841.11816,5,5
850.97346,840.51715,5,5
850.17421,839.91614,5,5
849.38388,839.30348,5,5
848.59419,838.68998,5,5
847.80449,838.07648,5,5
847.0148,837.46297,5,5
846.22511,836.84947,5,5
845.43542,836.23597,5,5
844.64572,835.62247,5,5
843.85603,835.00896,5,5
843.06634,834.39546,5,5
842.27665,833.78196,5,5
841.48695,833.16846,5,5
840.69767,832.55443,5,5
839.91773,831.92859,5,5
839.13778,831.30274,5,5
838.35783,830.6769,5,5
837.57788,830.05105,5,5
836.79794,829.42521,5,5
836.01799,828.79936,5,5
835.23804,828.17352,5,5
834.45809,827.54767,5,5
833.67815,826.92183,5,5
832.8982,826.29598,5,5
832.11825,825.67014,5,5
831.33982,825.04243,5,5
830.56981,824.4044,5,5
829.7998,823.76636,5,5
829.02979,823.12833,5,5
828.25979,822.4903,5,5
827.48978,821.85226,5,5
826.71977,821.21423,5,5
825.94976,820.5762,5,5
825.17975,819.93816,5,5
824.40974,819.30013,5,5
823.63974,818.66209,5,5
822.86973,818.02406,5,5
822.10239,817.38286,5,5
821.34251,816.73279,5,5
820.58263,816.08273,5,5
819.82275,815.43266,5,5
819.06288,814.78259,5,5
818.303,814.13253,5,5
817.54312,813.48246,5,5
816.78324,812.8324,5,5
816.02336,812.18233,5,5
815.26349,811.53226,5,5
814.50361,810.8822,5,5
813.74373,810.23213,5,5
812.98696,809.57848,5,5
812.23536,808.91886,5,5
811.48377,808.25923,5,5
810.73217,807.59961,5,5
809.98058,806.93998,5,5
809.22898,806.28036,5,5
808.47739,805.62073,5,5
807.7258,804.96111,5,5
806.9742,804.30148,5,5
806.22261,803.64186,5,5
805.47101,802.98223,5,5
804.71942,802.3226,5,5
803.96782,801.66298,5,5
803.21623,801.00335,5,5
802.46463,800.34373,5,5
801.71304,799.6841,5,5
800.96144,799.02448,5,5
800.20985,798.36485,5,5
799.45826,797.70523,5,5
798.70666,797.0456,5,5
797.95507,796.38598,5,5
797.20347,795.72635,5,5
796.45188,795.06673,5,5
795.70028,794.4071,5,5
794.94869,793.74747,5,5
794.19709,793.08785,5,5
793.4455,792.42822,5,5
792.6939,791.7686,5,5
791.94231,791.10897,5,5
791.19072,790.44935,5,5
790.43912,789.78972,5,5
789.68753,789.1301,5,5
788.93593,788.47047,5,5
788.18434,787.81085,5,5
787.43274,787.15122,5,5
786.68115,786.49159,5,5
785.92955,785.83197,5,5
785.17796,785.17234,5,5
784.42636,784.51272,5,5
783.67477,783.85309,5,5
782.92318,783.19347,5,5
782.17158,782.53384,5,5
781.41999,781.87422,5,5
780.66839,781.21459,5,5
779.9168,780.55497,5,5
779.1652,779.89534,5,5
778.41361,779.23572,5,5
777.66201,778.57609,5,5
776.91042,777.91646,5,5
776.15883,777.25684,5,5
775.40723,776.59721,5,5
774.65564,775.93759,5,5
773.90404,775.27796,5,5
773.15245,774.61834,5,5
772.40085,773.95871,5,5
771.64926,773.29909,5,5
770.89766,772.63946,5,5
770.14607,771.97984,5,5
769.39447,771.32021,5,5
768.64288,770.66059,5,5
767.89129,770.00096,5,5
767.13969,769.34133,5,5
766.3881,768.68171,5,5
765.6365,768.02208,5,5
764.88491,767.36246,5,5
764.13331,766.70283,5,5
763.38172,766.04321,5,5
762.63012,765.38358,5,5
761.87853,764.72396,5,5
761.12693,764.06433,5,5
760.37534,763.40471,5,5
759.62375,762.74508,5,5
758.87215,762.08546,5,5
758.12056,761.42583,5,5
757.36896,760.7662,5,5
756.61737,760.10658,5,5
755.86577,759.44695,5,5
755.11418,758.78733,5,5
754.36258,758.1277,5,5
753.61099,757.46808,5,5
752.85939,756.80845,5,5
752.1078,756.14883,5,5
751.35621,755.4892,5,5
750.60461,754.82958,5,5
749.85302,754.16995,5,5
749.10142,753.51032,5,5
748.34983,752.8507,5,5
747.59823,752.19107,5,5
746.84664,751.53145,5,5
746.09504,750.87182,5,5
745.34345,750.2122,5,5
744.59186,749.55257,5,5
743.84026,748.89295,5,5
743.08867,748.23332,5,5
742.33707,747.5737,5,5
741.58548,746.91407,5,5
740.83388,746.25445,5,5
740.08229,745.59482,5,5
739.33069,744.93519,5,5
738.5791,744.27557,5,5
737.8275,743.61594,5,5
737.07591,742.95632,5,5
736.32432,742.29669,5,5
735.57272,741.63707,5,5
734.82113,740.97744,5,5
734.06953,740.31782,5,5
733.31794,739.65819,5,5
732.56634,738.99857,5,5
731.81475,738.33894,5,5
731.06315,737.67932,5,5
730.31156,737.01969,5,5
729.55996,736.36006,5,5
728.80837,735.70044,5,5
728.05678,735.04081,5,5
727.30518,734.38119,5,5
726.55359,733.72156,5,5
725.80199,733.06194,5,5
725.0504,732.40231,5,5
724.2988,731.74269,5,5
723.54721,731.08306,5,5
722.79561,730.42344,5,5
722.04402,729.76381,5,5
721.29242,729.10419,5,5
720.54083,728.44456,5,5
719.78924,727.78493,5,5
719.03764,727.12531,5,5
718.28605,726.46568,5,5
717.53445,725.80606,5,5
716.78286,725.14643,5,5
716.03126,724.48681,5,5
715.27967,723.82718,5,5
714.52807,723.16756,5,5
713.77648,722.50793,5,5
713.02489,721.84831,5,5
712.27329,721.18868,5,5
711.5217,720.52905,5,5
710.7701,719.86943,5,5
710.01851,719.2098,5,5
709.26691,718.55018,5,5
708.51532,717.89055,5,5
707.76372,717.23093,5,5
707.01213,716.5713,5,5
706.26053,715.91168,5,5
705.50894,715.25205,5,5
704.75735,714.59243,5,5
704.00575,713.9328,5,5
703.25416,713.27318,5,5
702.50256,712.61355,5,5
701.75097,711.95392,5,5
700.99937,711.2943,5,5
700.24778,710.63467,5,5
699.49618,709.97505,5,5
698.74459,709.31542,5,5
697.99299,708.6558,5,5
697.2414,707.99617,5,5
696.48981,707.33655,5,5
695.73821,706.67692,5,5
694.98662,706.0173,5,5
694.23502,705.35767,5,5
693.48343,704.69805,5,5
692.73183,704.03842,5,5
691.98024,703.37879,5,5
691.22864,702.71917,5,5
690.47705,702.05954,5,5
689.72545,701.39992,5,5
688.97386,700.74029,5,5
688.22227,700.08067,5,5
687.47067,699.42104,5,5
686.71908,698.76142,5,5
685.96748,698.10179,5,5
685.21589,697.44217,5,5
684.46429,696.78254,5,5
683.7127,696.12291,5,5
682.9611,695.46329,5,5
682.20951,694.80366,5,5
681.45792,694.14404,5,5
680.70632,693.48441,5,5
679.95473,692.82479,5,5
679.20313,692.16516,5,5
678.45154,691.50554,5,5
677.69994,690.84591,5,5
676.94835,690.18629,5,5
676.19675,689.52666,5,5
675.44516,688.86704,5,5
674.69356,688.20741,5,5
673.94197,687.54778,5,5
673.19038,686.88816,5,5
672.43878,686.22853,5,5
671.68719,685.56891,5,5
670.93559,684.90928,5,5
670.184,684.24966,5,5
669.4324,683.59003,5,5
668.68081,682.93041,5,5
667.92921,682.27078,5,5
667.17762,681.61116,5,5
666.42602,680.95153,5,5
665.67443,680.29191,5,5
664.92284,679.63228,5,5
664.17124,678.97265,5,5
663.41965,678.31303,5,5
662.66805,677.6534,5,5
661.91646,676.99378,5,5
661.16486,676.33415,5,5
660.41327,675.67453,5,5
659.66167,675.0149,5,5
658.91008,674.35528,5,5
658.15848,673.69565,5,5
657.40689,673.03603,5,5
656.6553,672.3764,5,5
655.9037,671.71678,5,5
655.15211,671.05715,5,5
654.40051,670.39752,5,5
653.64892,669.7379,5,5
652.89732,669.07827,5,5
652.14573,668.41865,5,5
651.39413,667.75902,5,5
650.64254,667.0994,5,5
649.89095,666.43977,5,5
649.13935,665.78015,5,5
648.38776,665.12052,5,5
647.63616,664.4609,5,5
646.88457,663.80127,5,5
646.13297,663.14164,5,5
645.38138,662.48202,5,5
644.62978,661.82239,5,5
643.87819,661.16277,5,5
643.12659,660.50314,5,5
642.375,659.84352,5,5
641.62341,659.18389,5,5
640.87181,658.52427,5,5
640.12022,657.86464,5,5
639.36862,657.20502,5,5
638.61703,656.54539,5,5
637.86543,655.88577,5,5
637.11384,655.22614,5,5
636.36224,654.56651,5,5
635.61065,653.90689,5,5
634.85905,653.24726,5,5
634.10746,652.58764,5,5
633.35587,651.92801,5,5
632.60427,651.26839,5,5
631.85268,650.60876,5,5
631.10108,649.94914,5,5
630.34949,649.28951,5,5
629.59789,648.62989,5,5
628.8463,647.97026,5,5
628.0947,647.31064,5,5
627.34311,646.65101,5,5
626.59151,645.99138,5,5
625.83992,645.33176,5,5
625.08833,644.67213,5,5
624.33673,644.01251,5,5
623.58514,643.35288,5,5
622.83354,642.69326,5,5
622.08195,642.03363,5,5
621.33035,641.37401,5,5
620.57876,640.71438,5,5
619.82716,640.05476,5,5
619.07557,639.39513,5,5
618.32397,638.73551,5,5
617.57238,638.07588,5,5
616.82079,637.41625,5,5
616.06919,636.75663,5,5
615.3176,636.097,5,5
614.566,635.43738,5,5
613.81441,634.77775,5,5
613.06281,634.11813,5,5
612.31122,633.4585,5,5
611.55962,632.79888,5,5
610.80803,632.13925,5,5
610.05644,631.47963,5,5
609.30484,630.82,5,5
608.55325,630.16037,5,5
607.80165,629.50075,5,5
607.05006,628.84112,5,5
606.29846,628.1815,5,5
605.54687,627.52187,5,5
604.79527,626.86225,5,5
604.04368,626.20262,5,5
603.29208,625.543,5,5
602.54049,624.88337,5,5
601.7889,624.22375,5,5
601.0373,623.56412,5,5
600.28571,622.9045,5,5
599.53411,622.24487,5,5
598.78252,621.58524,5,5
598.03092,620.92562,5,5
597.27933,620.26599,5,5
596.52773,619.60637,5,5
595.77614,618.94674,5,5
595.02454,618.28712,5,5
594.27295,617.62749,5,5
593.52136,616.96787,5,5
592.76976,616.30824,5,5
592.01817,615.64862,5,5
591.26657,614.98899,5,5
590.51498,614.32937,5,5
589.76338,613.66974,5,5
589.01179,613.01011,5,5
588.26019,612.35049,5,5
587.5086,611.69086,5,5
586.757,611.03124,5,5
586.00541,610.37161,5,5
585.25382,609.71199,5,5
584.50222,609.05236,5,5
583.75063,608.39274,5,5
582.99903,607.73311,5,5
582.24744,607.07349,5,5
581.49584,606.41386,5,5
580.74425,605.75424,5,5
579.99265,605.09461,5,5
579.24106,604.43498,5,5
578.48947,603.77536,5,5
577.73787,603.11573,5,5
576.98628,602.45611,5,5
576.23468,601.79648,5,5
575.48309,601.13686,5,5
574.73149,600.47723,5,5
573.9799,599.81761,5,5
573.2283,599.15798,5,5
572.47671,598.49836,5,5
571.72511,597.83873,5,5
570.97352,597.1791,5,5
570.22193,596.51948,5,5
569.47033,595.85985,5,5
568.71874,595.20023,5,5
567.96714,594.5406,5,5
567.21555,593.88098,5,5
566.46395,593.22135,5,5
565.71236,592.56173,5,5
564.96076,591.9021,5,5
564.20917,591.24248,5,5
563.45757,590.58285,5,5
562.70598,589.92323,5,5
561.95439,589.2636,5,5
561.20279,588.60397,5,5
560.4512,587.94435,5,5
559.6996,587.28472,5,5
558.94801,586.6251,5,5
558.19641,585.96547,5,5
557.44482,585.30585,5,5
556.69322,584.64622,5,5
555.94163,583.9866,5,5
555.19003,583.32697,5,5
554.43844,582.66735,5,5
553.68685,582.00772,5,5
552.93525,581.3481,5,5
552.18366,580.68847,5,5
551.43206,580.02884,5,5
550.68047,579.36922,5,5
549.92887,578.70959,5,5
549.17728,578.04997,5,5
548.42568,577.39034,5,5
547.67409,576.73072,5,5
546.9225,576.07109,5,5
546.1709,575.41147,5,5
545.41931,574.75184,5,5
544.66771,574.09222,5,5
543.91612,573.43259,5,5
543.16452,572.77296,5,5
542.41293,572.11334,5,5
541.66133,571.45371,5,5
540.90974,570.79409,5,5
540.15814,570.13446,5,5
539.40655,569.47484,5,5
538.65496,568.81521,5,5
537.90336,568.15559,5,5
537.15177,567.49596,5,5
536.40017,566.83634,5,5
535.64858,566.17671,5,5
534.89698,565.51709,5,5
534.14539,564.85746,5,5
533.39379,564.19783,5,5
532.6422,563.53821,5,5
531.8906,562.87858,5,5
531.13901,562.21896,5,5
530.38742,561.55933,5,5
529.63582,560.89971,5,5
528.88423,560.24008,5,5
528.13263,559.58046,5,5
527.38104,558.92083,5,5
526.62944,558.26121,5,5
525.87785,557.60158,5,5
525.12625,556.94196,5,5
524.37466,556.28233,5,5
523.62306,555.6227,5,5
522.87147,554.96308,5,5
522.11988,554.30345,5,5
521.36828,553.64383,5,5
520.61669,552.9842,5,5
519.86509,552.32458,5,5
519.1135,551.66495,5,5
518.3619,551.00533,5,5
517.61031,550.3457,5,5
516.85871,549.68608,5,5
516.10712,549.02645,5,5
515.35553,548.36683,5,5
514.60393,547.7072,5,5
513.85234,547.04757,5,5
513.10074,546.38795,5,5
512.34915,545.72832,5,5
511.59755,545.0687,5,5
510.84596,544.40907,5,5
510.09436,543.74945,5,5
509.34277,543.08982,5,5
508.59117,542.4302,5,5
507.83958,541.77057,5,5
507.08799,541.11095,5,5
506.33639,540.45132,5,5
505.5848,539.79169,5,5
504.8332,539.13207,5,5
504.08161,538.47244,5,5
503.33001,537.81282,5,5
502.57842,537.15319,5,5
501.82682,536.49357,5,5
501.07523,535.83394,5,5
500.32363,535.17432,5,5
499.57204,534.51469,5,5
498.82045,533.85507,5,5
498.06885,533.19544,5,5
497.31726,532.53582,5,5
496.56566,531.87619,5,5
495.81407,531.21656,5,5
495.06247,530.55694,5,5
494.31088,529.89731,5,5
493.55928,529.23769,5,5
492.80769,528.57806,5,5
492.05609,527.91844,5,5
491.3045,527.25881,5,5
490.55291,526.59919,5,5
489.80131,525.93956,5,5
489.04972,525.27994,5,5
488.29812,524.62031,5,5
487.54653,523.96069,5,5
486.79493,523.30106,5,5
486.04334,522.64143,5,5
485.29174,521.98181,5,5
484.54015,521.32218,5,5
483.78855,520.66256,5,5
483.03696,520.00293,5,5
482.28537,519.34331,5,5
481.53377,518.68368,5,5
480.78218,518.02406,5,5
480.03058,517.36443,5,5
479.27899,516.70481,5,5
478.52739,516.04518,5,5
477.7758,515.38556,5,5
477.0242,514.72593,5,5
476.27261,514.0663,5,5
475.52102,513.40668,5,5
474.76942,512.74705,5,5
474.01783,512.08743,5,5
473.26623,511.4278,5,5
472.51464,510.76818,5,5
471.76304,510.10855,5,5
471.01145,509.44893,5,5
470.25985,508.7893,5,5
469.50826,508.12968,5,5
468.75666,507.47005,5,5
468.00507,506.81042,5,5
467.25348,506.1508,5,5
466.50188,505.49117,5,5
465.75029,504.83155,5,5
464.99869,504.17192,5,5
464.2471,503.5123,5,5
463.4955,502.85267,5,5
462.74391,502.19305,5,5
461.99231,501.53342,5,5
461.24072,500.8738,5,5
460.48912,500.21417,5,5
459.73753,499.55455,5,5
458.98594,498.89492,5,5
458.23434,498.23529,5,5
457.48275,497.57567,5,5
456.73115,496.91604,5,5
455.97956,496.25642,5,5
455.22796,495.59679,5,5
454.47637,494.93717,5,5
453.72477,494.27754,5,5
452.97318,493.61792,5,5
452.22158,492.95829,5,5
451.46999,492.29867,5,5
450.7184,491.63904,5,5
449.9668,490.97942,5,5
449.21521,490.31979,5,5
448.46361,489.66016,5,5
447.71202,489.00054,5,5
446.96042,488.34091,5,5
446.20883,487.68129,5,5
445.45723,487.02166,5,5
444.70564,486.36204,5,5
443.95405,485.70241,5,5
443.20245,485.04279,5,5
442.45086,484.38316,5,5
441.69926,483.72354,5,5
440.94767,483.06391,5,5
440.19607,482.40428,5,5
439.44448,481.74466,5,5
438.69288,481.08503,5,5
437.94129,480.42541,5,5
437.18969,479.76578,5,5
436.4381,479.10616,5,5
435.68651,478.44653,5,5
434.93491,477.78691,5,5
434.18332,477.12728,5,5
433.43172,476.46766,5,5
432.68013,475.80803,5,5
431.92853,475.14841,5,5
431.17694,474.48878,5,5
430.42534,473.82915,5,5
429.67375,473.16953,5,5
428.92215,472.5099,5,5
428.17056,471.85028,5,5
427.41897,471.19065,5,5
426.66737,470.53103,5,5
425.91578,469.8714,5,5
425.16418,469.21178,5,5
424.41259,468.55215,5,5
423.66099,467.89253,5,5
422.9094,467.2329,5,5
422.1578,466.57328,5,5
421.40621,465.91365,5,5
420.65461,465.25402,5,5
419.90302,464.5944,5,5
419.15143,463.93477,5,5
418.39983,463.27515,5,5
417.64824,462.61552,5,5
416.89664,461.9559,5,5
416.14505,461.29627,5,5
415.39345,460.63665,5,5
414.64186,459.97702,5,5
413.89026,459.3174,5,5
413.13867,458.65777,5,5
412.38708,457.99815,5,5
411.63548,457.33852,5,5
410.88389,456.67889,5,5
410.13229,456.01927,5,5
409.3807,455.35964,5,5
408.6291,454.70002,5,5
407.87751,454.04039,5,5
407.12591,453.38077,5,5
406.37432,452.72114,5,5
405.62272,452.06152,5,5
404.87113,451.40189,5,5
404.11954,450.74227,5,5
403.36794,450.08264,5,5
402.61635,449.42301,5,5
401.86475,448.76339,5,5
401.11316,448.10376,5,5
400.36156,447.44414,5,5
399.60997,446.78451,5,5
398.85837,446.12489,5,5
398.10678,445.46526,5,5
397.35518,444.80564,5,5
396.60359,444.14601,5,5
395.852,443.48639,5,5
395.1004,442.82676,5,5
394.34881,442.16714,5,5
393.59721,441.50751,5,5
392.84562,440.84788,5,5
392.09402,440.18826,5,5
391.34243,439.52863,5,5
390.59083,438.86901,5,5
389.83924,438.20938,5,5
389.08764,437.54976,5,5
388.33605,436.89013,5,5
387.58446,436.23051,5,5
386.83286,435.57088,5,5
386.08127,434.91126,5,5
385.32967,434.25163,5,5
384.57808,433.59201,5,5
383.82648,432.93238,5,5
383.07489,432.27275,5,5
382.32329,431.61313,5,5
381.5717,430.9535,5,5
380.82011,430.29388,5,5
380.06851,429.63425,5,5
379.31692,428.97463,5,5
378.56532,428.315,5,5
377.81373,427.65538,5,5
377.06213,426.99575,5,5
376.31054,426.33613,5,5
375.55894,425.6765,5,5
374.80735,425.01688,5,5
374.05575,424.35725,5,5
373.30416,423.69762,5,5
372.55257,423.038,5,5
371.83456,422.34456,5,5
371.18326,421.58582,5,5
370.55417,420.80855,5,5
369.94936,420.01223,5,5
369.36863,419.1982,5,5
368.8117,418.36771,5,5
368.27942,417.52119,5,5
367.77398,416.65837,5,5
367.29377,415.7813,5,5
366.83916,414.89066,5,5
366.4122,413.98643,5,5
366.01261,413.0698,5,5
365.63978,412.14196,5,5
365.29428,411.20358,5,5
364.97861,410.25476,5,5
364.69061,409.29719,5,5
364.43053,408.33166,5,5
364.20016,407.3586,5,5
363.99936,406.37902,5,5
363.8271,405.39403,5,5
363.6836,404.40442,5,5
363.57166,403.41074,5,5
363.48864,402.41425,5,5
363.4346,401.41577,5,5
363.41099,400.41609,5,5
363.4179,399.41616,5,5
363.45385,398.41687,5,5
363.51882,397.41902,5,5
363.61688,396.4239,5,5
363.72679,395.42995,5,5
363.8367,394.43601,5,5
363.94661,393.44207,5,5
364.05651,392.44813,5,5
364.16642,391.45419,5,5
364.27633,390.46025,5,5
364.38624,389.4663,5,5
364.49615,388.47236,5,5
364.60605,387.47842,5,5
364.71596,386.48448,5,5
364.82587,385.49054,5,5
364.93578,384.49659,5,5
365.04568,383.50265,5,5
365.15559,382.50871,5,5
365.2655,381.51477,5,5
365.37541,380.52083,5,5
365.48532,379.52689,5,5
365.59522,378.53294,5,5
365.70513,377.539,5,5
365.81504,376.54506,5,5
365.92495,375.55112,5,5
366.03485,374.55718,5,5
366.14476,373.56324,5,5
366.25467,372.56929,5,5
366.36458,371.57535,5,5
366.47449,370.58141,5,5
366.58439,369.58747,5,5
366.6943,368.59353,5,5
366.80421,367.59958,5,5
366.91412,366.60564,5,5
367.02402,365.6117,5,5
367.13393,364.61776,5,5
367.24384,363.62382,5,5
367.35375,362.62988,5,5
367.46366,361.63593,5,5
367.57356,360.64199,5,5
367.68347,359.64805,5,5
367.79338,358.65411,5,5
367.89157,357.65912,5,5
367.96039,356.66149,5,5
368.02044,355.66333,5,5
368.0721,354.66466,5,5
368.11112,353.66545,5,5
368.14561,352.66605,5,5
368.16357,351.66621,5,5
368.17765,350.66634,5,5
368.17778,349.66634,5,5
368.1708,348.6664,5,5
368.15374,347.66654,5,5
368.1257,346.66697,5,5
368.09147,345.66756,5,5
368.04238,344.66878,5,5
367.98941,343.67019,5,5
367.92086,342.67255,5,5
367.84687,341.67532,5,5
367.76118,340.679,5,5
367.66621,339.68355,5,5
367.56342,338.68885,5,5
367.4475,337.69562,5,5
367.32763,336.70283,5,5
367.19082,335.71223,5,5
367.05017,334.7222,5,5
366.89626,333.73411,5,5
366.7348,332.74727,5,5
366.56393,331.76198,5,5
366.38173,330.77875,5,5
366.19396,329.79654,5,5
365.99109,328.81735,5,5
365.78442,327.83895,5,5
365.56303,326.86377,5,5
365.33582,325.88995,5,5
365.0977,324.91872,5,5
364.85004,323.94991,5,5
364.59528,322.9829,5,5
364.32729,322.01951,5,5
364.05555,321.05714,5,5
363.76773,320.09946,5,5
363.47582,319.14304,5,5
363.17159,318.19044,5,5
362.85962,317.24039,5,5
362.53907,316.29315,5,5
362.20718,315.34987,5,5
361.87042,314.40828,5,5
361.51875,313.47217,5,5
361.16347,312.53743,5,5
360.79458,311.60795,5,5
360.41973,310.68091,5,5
360.03494,309.7579,5,5
359.64067,308.83894,5,5
359.24009,307.92268,5,5
358.82659,307.0122,5,5
358.40957,306.10331,5,5
357.97778,305.20134,5,5
357.54176,304.30144,5,5
357.09455,303.40701,5,5
356.61757,302.52875,5,5
356.11069,301.66673,5,5
355.60047,300.80672,5,5
355.07903,299.95343,5,5
354.5576,299.10014,5,5
354.02233,298.25546,5,5
353.48649,297.41114,5,5
352.9408,296.57319,5,5
352.39071,295.73809,5,5
351.83467,294.90697,5,5
351.2705,294.08131,5,5
350.7042,293.25714,5,5
350.1261,292.44117,5,5
349.548,291.62521,5,5
348.95775,290.818,5,5
348.36589,290.01196,5,5
347.76571,289.21214,5,5
347.16026,288.41625,5,5
346.55022,287.62393,5,5
345.93137,286.83842,5,5
345.31155,286.05369,5,5
344.67946,285.27879,5,5
344.04738,284.50389,5,5
343.40482,283.73768,5,5
342.75969,282.97361,5,5
342.10771,282.21542,5,5
341.44972,281.46239,5,5
340.78841,280.71232,5,5
340.11775,279.97055,5,5
339.44709,279.22879,5,5
338.76406,278.4984,5,5
338.08092,277.76811,5,5
337.38893,277.04624,5,5
336.69352,276.32763,5,5
335.99267,275.61438,5,5
335.28518,274.90765,5,5
334.57555,274.2031,5,5
333.85619,273.50846,5,5
333.13683,272.81383,5,5
332.40687,272.13036,5,5
331.67584,271.44801,5,5
330.93752,270.77362,5,5
330.19504,270.10375,5,5
329.44844,269.43852,5,5
328.69472,268.78132,5,5
327.93996,268.12534,5,5
327.17522,267.48101,5,5
326.41047,266.83667,5,5
325.63684,266.20307,5,5
324.8613,265.57177,5,5
324.07992,264.94777,5,5
323.2938,264.3297,5,5
322.50478,263.71537,5,5
321.70831,263.1107,5,5
320.91176,262.50613,5,5
320.10517,261.91502,5,5
319.29857,261.32391,5,5
318.4847,260.74292,5,5
317.66822,260.16555,5,5
316.84726,259.59463,5,5
316.02112,259.03116,5,5
315.19318,258.47038,5,5
314.35763,257.92098,5,5
313.52207,257.37157,5,5
312.67808,256.83523,5,5
311.83335,256.30004,5,5
310.98284,255.77414,5,5
310.12917,255.25332,5,5
