209.9983872; 599.6028707; 32.5537806; 1.6440827; 0.0000136; 48.2007092; 2.3800851
211.9983719; 597.6082565; 32.4073134; 1.6441094; 0.0000131; 48.2993648; 2.3708768
213.9983565; 595.6136461; 32.2607937; 1.6441353; 0.0000127; 48.3974387; 2.3591328
215.9983411; 593.6190394; 32.1142234; 1.6441602; 0.0000123; 48.4948299; 2.3387167
217.9983258; 591.6244364; 31.9676041; 1.6441844; 0.0000119; 48.5911857; 2.3297368
219.9983104; 589.6298368; 31.8209374; 1.6442077; 0.0000115; 48.6869818; 2.3183107
221.9982951; 587.6352406; 31.6742250; 1.6442303; 0.0000111; 48.7821214; 2.2984709
223.9982797; 585.6406476; 31.5274684; 1.6442521; 0.0000107; 48.8762640; 2.2897096
225.9982643; 583.6460578; 31.3806689; 1.6442732; 0.0000104; 48.9698678; 2.2785869
227.9982490; 581.6514711; 31.2338281; 1.6442936; 0.0000100; 49.0628396; 2.2592963
229.9982336; 579.6568872; 31.0869472; 1.6443133; 0.0000097; 49.1548507; 2.2507447
231.9982183; 577.6623063; 30.9400276; 1.6443324; 0.0000094; 49.2463426; 2.2399119
233.9982029; 575.6677281; 30.7930706; 1.6443509; 0.0000091; 49.3372257; 2.2211452
235.9981875; 573.6731526; 30.6460773; 1.6443688; 0.0000088; 49.4271823; 2.2127947
237.9981722; 571.6785796; 30.4990488; 1.6443861; 0.0000085; 49.5166382; 2.2022393
239.9981568; 569.6840092; 30.3519865; 1.6444028; 0.0000082; 49.6055072; 2.1839731
241.9981415; 567.6894412; 30.2048912; 1.6444190; 0.0000080; 49.6934822; 2.1758157
243.9981261; 565.6948755; 30.0577642; 1.6444347; 0.0000077; 49.7809740; 2.1655260
245.9981107; 563.7003121; 29.9106063; 1.6444499; 0.0000075; 49.8678996; 2.1477382
247.9980954; 561.7057509; 29.7634186; 1.6444647; 0.0000072; 49.9539617; 2.1397664
249.9980800; 559.7111919; 29.6162020; 1.6444789; 0.0000070; 50.0395573; 2.1297314
251.9980647; 557.7166349; 29.4689574; 1.6444927; 0.0000068; 50.1246063; 2.1124015
253.9980493; 555.7220799; 29.3216857; 1.6445061; 0.0000066; 50.2088209; 2.1046084
255.9980339; 553.7275268; 29.1743877; 1.6445191; 0.0000064; 50.2925846; 2.0948178
257.9980186; 551.7329757; 29.0270643; 1.6445316; 0.0000062; 50.3758203; 2.0779264
259.9980032; 549.7384263; 28.8797162; 1.6445438; 0.0000060; 50.4582492; 2.0703053
261.9979879; 547.7438787; 28.7323442; 1.6445556; 0.0000058; 50.5402421; 2.0607495
263.9979725; 545.7493329; 28.5849490; 1.6445671; 0.0000056; 50.6217246; 2.0442786
265.9979571; 543.7547886; 28.4375313; 1.6445781; 0.0000055; 50.7024265; 2.0368233
267.9979418; 541.7602460; 28.2900919; 1.6445889; 0.0000053; 50.7827066; 2.0274931
269.9979264; 539.7657050; 28.1426313; 1.6445993; 0.0000051; 50.8624930; 2.0114258
271.9979111; 537.7711655; 27.9951503; 1.6446094; 0.0000050; 50.9415237; 2.0041303
273.9978957; 535.7766274; 27.8476494; 1.6446193; 0.0000048; 51.0201460; 1.9950173
275.9978803; 533.7820908; 27.7001292; 1.6446288; 0.0000047; 51.0982906; 1.9793375
277.9978650; 531.7875555; 27.5525902; 1.6446380; 0.0000046; 51.1757032; 1.9721963
279.9978496; 529.7930216; 27.4050332; 1.6446470; 0.0000044; 51.2527201; 1.9632924
281.9978343; 527.7984891; 27.2574585; 1.6446557; 0.0000043; 51.3292746; 1.9479850
283.9978189; 525.8039577; 27.1098667; 1.6446641; 0.0000042; 51.4051195; 1.9409930
285.9978035; 523.8094276; 26.9622583; 1.6446723; 0.0000040; 51.4805810; 1.9322905
287.9977882; 521.8148988; 26.8146338; 1.6446803; 0.0000039; 51.5555945; 1.9173415
289.9977728; 519.8203709; 26.6669936; 1.6446880; 0.0000038; 51.6299199; 1.9104935
291.9977575; 517.8258443; 26.5193382; 1.6446956; 0.0000037; 51.7038736; 1.9019852
293.9977421; 515.8313189; 26.3716680; 1.6447029; 0.0000036; 51.7773930; 1.8873811
295.9977267; 513.8367943; 26.2239835; 1.6447100; 0.0000035; 51.8502449; 1.8806725
297.9977114; 511.8422709; 26.0762850; 1.6447169; 0.0000034; 51.9227361; 1.8723518
299.9976960; 509.8477485; 25.9285729; 1.6447236; 0.0000033; 51.9948062; 1.8580799
301.9976807; 507.8532270; 25.7808477; 1.6447301; 0.0000032; 52.0662284; 1.8515061
303.9976653; 505.8587065; 25.6331096; 1.6447364; 0.0000031; 52.1373005; 1.8433664
305.9976499; 503.8641870; 25.4853591; 1.6447426; 0.0000030; 52.2079641; 1.8294148
307.9976346; 501.8696682; 25.3375964; 1.6447486; 0.0000030; 52.2779984; 1.8229716
309.9976192; 499.8751504; 25.1898220; 1.6447544; 0.0000029; 52.3476929; 1.8150069
311.9976039; 497.8806336; 25.0420360; 1.6447601; 0.0000028; 52.4169908; 1.8013642
313.9975885; 495.8861173; 24.8942389; 1.6447656; 0.0000027; 52.4856773; 1.7950476
315.9975731; 493.8916020; 24.7464309; 1.6447710; 0.0000027; 52.5540337; 1.7872520
317.9975578; 491.8970876; 24.5986123; 1.6447763; 0.0000026; 52.6220050; 1.7739075
319.9975424; 489.9025737; 24.4507834; 1.6447814; 0.0000025; 52.6893821; 1.7677135
321.9975271; 487.9080607; 24.3029445; 1.6447863; 0.0000025; 52.7564383; 1.7600817
323.9975117; 485.9135485; 24.1550957; 1.6447912; 0.0000024; 52.8231205; 1.7470250
325.9974963; 483.9190368; 24.0072374; 1.6447959; 0.0000023; 52.8892248; 1.7409501
327.9974810; 481.9245259; 23.8593698; 1.6448005; 0.0000023; 52.9550172; 1.7334768
329.9974656; 479.9300158; 23.7114932; 1.6448050; 0.0000022; 53.0204461; 1.7206983
331.9974503; 477.9355060; 23.5636077; 1.6448094; 0.0000022; 53.0853129; 1.7147388
333.9974349; 475.9409971; 23.4157135; 1.6448137; 0.0000021; 53.1498763; 1.7074191
335.9974195; 473.9464890; 23.2678110; 1.6448178; 0.0000021; 53.2140862; 1.6949096
337.9974042; 471.9519811; 23.1199002; 1.6448219; 0.0000020; 53.2777492; 1.6890623
339.9973888; 469.9574740; 22.9719814; 1.6448259; 0.0000020; 53.3411169; 1.6818913
341.9973735; 467.9629676; 22.8240548; 1.6448297; 0.0000019; 53.4041409; 1.6696421
343.9973581; 465.9684615; 22.6761205; 1.6448335; 0.0000019; 53.4666325; 1.6639036
345.9973427; 463.9739561; 22.5281787; 1.6448372; 0.0000018; 53.5288366; 1.6568770
347.9973274; 461.9794514; 22.3802297; 1.6448409; 0.0000018; 53.5907063; 1.6448796
349.9973120; 459.9849469; 22.2322734; 1.6448444; 0.0000018; 53.6520575; 1.6392471
351.9972967; 457.9904431; 22.0843102; 1.6448479; 0.0000017; 53.7131289; 1.6323604
353.9972813; 455.9959400; 21.9363402; 1.6448513; 0.0000017; 53.7738747; 1.6206070
355.9972659; 454.0014371; 21.7883633; 1.6448547; 0.0000017; 53.8341154; 1.6150773
357.9972506; 452.0069348; 21.6403798; 1.6448580; 0.0000016; 53.8940836; 1.6083265
359.9972352; 450.0124331; 21.4923898; 1.6448612; 0.0000016; 53.9537348; 1.5968093
361.9972199; 448.0179316; 21.3443936; 1.6448643; 0.0000015; 54.0128937; 1.5913797
363.9972045; 446.0234307; 21.1963912; 1.6448673; 0.0000015; 54.0717871; 1.5847608
365.9971891; 444.0289303; 21.0483828; 1.6448703; 0.0000015; 54.1303718; 1.5734727
367.9971738; 442.0344302; 20.9003684; 1.6448733; 0.0000015; 54.1884766; 1.5681405
369.9971584; 440.0399307; 20.7523483; 1.6448761; 0.0000014; 54.2463225; 1.5616498
371.9971431; 438.0454316; 20.6043224; 1.6448790; 0.0000014; 54.3038678; 1.5505838
373.9971277; 436.0509328; 20.4562910; 1.6448817; 0.0000014; 54.3609450; 1.5453464
375.9971123; 434.0564344; 20.3082540; 1.6448845; 0.0000014; 54.4177699; 1.5389802
377.9970970; 432.0619366; 20.1602117; 1.6448872; 0.0000013; 54.4743018; 1.5281297
379.9970816; 430.0674389; 20.0121641; 1.6448898; 0.0000013; 54.5303771; 1.5229847
381.9970663; 428.0729418; 19.8641112; 1.6448924; 0.0000013; 54.5862063; 1.5167396
383.9970509; 426.0784451; 19.7160533; 1.6448949; 0.0000013; 54.6417499; 1.5060983
385.9970355; 424.0839486; 19.5679903; 1.6448974; 0.0000012; 54.6968480; 1.5010433
387.9970202; 422.0894526; 19.4199223; 1.6448999; 0.0000012; 54.7517060; 1.4949159
389.9970048; 420.0949570; 19.2718494; 1.6449023; 0.0000012; 54.8062855; 1.4844778
391.9969895; 418.1004616; 19.1237718; 1.6449047; 0.0000012; 54.8604301; 1.4795105
393.9969741; 416.1059666; 18.9756893; 1.6449071; 0.0000012; 54.9143405; 1.4734976
395.9969587; 414.1114721; 18.8276022; 1.6449094; 0.0000012; 54.9679792; 1.4632570
397.9969434; 412.1169777; 18.6795105; 1.6449117; 0.0000011; 55.0211933; 1.4583751
399.9969280; 410.1224838; 18.5314142; 1.6449140; 0.0000011; 55.0741788; 1.4524737
401.9969127; 408.1279903; 18.3833134; 1.6449163; 0.0000011; 55.1268993; 1.4424250
403.9968973; 406.1334969; 18.2352082; 1.6449185; 0.0000011; 55.1792051; 1.4376265
405.9968819; 404.1390040; 18.0870985; 1.6449207; 0.0000011; 55.2312877; 1.4318337
407.9968666; 402.1445114; 17.9389845; 1.6449228; 0.0000011; 55.2831116; 1.4219715
409.9968512; 400.1500191; 17.7908663; 1.6449250; 0.0000011; 55.3345306; 1.4172544
411.9968359; 398.1555271; 17.6427437; 1.6449271; 0.0000011; 55.3857314; 1.4115672
413.9968205; 396.1610355; 17.4946170; 1.6449292; 0.0000010; 55.4366798; 1.4018865
415.9968051; 394.1665441; 17.3464861; 1.6449313; 0.0000010; 55.4872325; 1.3972488
417.9967898; 392.1720530; 17.1983510; 1.6449333; 0.0000010; 55.5375722; 1.3916646
419.9967744; 390.1775623; 17.0502119; 1.6449354; 0.0000010; 55.5876654; 1.3821605
421.9967591; 388.1830718; 16.9020687; 1.6449374; 0.0000010; 55.6373718; 1.3776002
423.9967437; 386.1885817; 16.7539214; 1.6449394; 0.0000010; 55.6868701; 1.3721165
425.9967283; 384.1940919; 16.6057702; 1.6449414; 0.0000010; 55.7361276; 1.3627842
427.9967130; 382.1996023; 16.4576149; 1.6449434; 0.0000010; 55.7850071; 1.3582996
429.9966976; 380.2051130; 16.3094558; 1.6449454; 0.0000010; 55.8336832; 1.3529137
431.9966823; 378.2106241; 16.1612927; 1.6449474; 0.0000010; 55.8821241; 1.3437489
433.9966669; 376.2161353; 16.0131257; 1.6449493; 0.0000010; 55.9301953; 1.3393382
435.9966515; 374.2216470; 15.8649548; 1.6449513; 0.0000010; 55.9780676; 1.3340477
437.9966362; 372.2271589; 15.7167800; 1.6449532; 0.0000010; 56.0257102; 1.3250458
439.9966208; 370.2326710; 15.5686014; 1.6449551; 0.0000010; 56.0729913; 1.3207074
441.9966055; 368.2381835; 15.4204189; 1.6449570; 0.0000010; 56.1200778; 1.3155100
443.9965901; 366.2436963; 15.2722326; 1.6449590; 0.0000010; 56.1669399; 1.3066670
445.9965747; 364.2492093; 15.1240425; 1.6449609; 0.0000010; 56.2134482; 1.3023990
447.9965594; 362.2547226; 14.9758486; 1.6449628; 0.0000010; 56.2597664; 1.2972925
449.9965440; 360.2602363; 14.8276509; 1.6449647; 0.0000009; 56.3058651; 1.2886043
451.9965287; 358.2657501; 14.6794494; 1.6449666; 0.0000009; 56.3516178; 1.2844053
453.9965133; 356.2712643; 14.5312442; 1.6449685; 0.0000009; 56.3971844; 1.2793874
455.9964980; 354.2767787; 14.3830351; 1.6449704; 0.0000009; 56.4425364; 1.2708502
457.9964826; 352.2822934; 14.2348223; 1.6449723; 0.0000009; 56.4875498; 1.2667187
459.9964672; 350.2878084; 14.0866057; 1.6449741; 0.0000009; 56.5323811; 1.2617873
461.9964519; 348.2933237; 13.9383853; 1.6449760; 0.0000009; 56.5770026; 1.2533973
463.9964365; 346.2988393; 13.7901612; 1.6449779; 0.0000009; 56.6212926; 1.2493317
465.9964212; 344.3043551; 13.6419333; 1.6449798; 0.0000009; 56.6654045; 1.2444848
467.9964058; 342.3098713; 13.4937016; 1.6449817; 0.0000009; 56.7093111; 1.2362385
469.9963904; 340.3153877; 13.3454661; 1.6449836; 0.0000009; 56.7528932; 1.2322374
471.9963751; 338.3209044; 13.1972268; 1.6449855; 0.0000009; 56.7963009; 1.2274731
473.9963597; 336.3264214; 13.0489838; 1.6449874; 0.0000009; 56.8395078; 1.2193668
475.9963444; 334.3319386; 12.9007369; 1.6449893; 0.0000010; 56.8823969; 1.2154289
477.9963290; 332.3374561; 12.7524863; 1.6449912; 0.0000010; 56.9251154; 1.2107452
479.9963136; 330.3429740; 12.6042319; 1.6449931; 0.0000010; 56.9676373; 1.2027757
481.9962983; 328.3484920; 12.4559736; 1.6449950; 0.0000010; 57.0098480; 1.1988995
483.9962829; 326.3540104; 12.3077116; 1.6449969; 0.0000010; 57.0518915; 1.1942947
485.9962676; 324.3595291; 12.1594457; 1.6449989; 0.0000010; 57.0937428; 1.1864587
487.9962522; 322.3650480; 12.0111761; 1.6450008; 0.0000010; 57.1352892; 1.1826430
489.9962368; 320.3705673; 11.8629025; 1.6450027; 0.0000010; 57.1766719; 1.1781152
491.9962215; 318.3760868; 11.7146252; 1.6450046; 0.0000010; 57.2178663; 1.1704096
493.9962061; 316.3816066; 11.5663440; 1.6450066; 0.0000010; 57.2587621; 1.1666531
495.9961908; 314.3871267; 11.4180589; 1.6450085; 0.0000010; 57.2994975; 1.1622006
497.9961754; 312.3926471; 11.2697699; 1.6450105; 0.0000010; 57.3400486; 1.1546224
499.9961600; 310.3981677; 11.1214769; 1.6450125; 0.0000010; 57.3803070; 1.1509239
501.9961447; 308.4036887; 10.9731801; 1.6450144; 0.0000010; 57.4204083; 1.1465449
503.9961293; 306.4092100; 10.8248792; 1.6450164; 0.0000010; 57.4603292; 1.1390913
505.9961140; 304.4147315; 10.6765744; 1.6450184; 0.0000010; 57.4999632; 1.1354495
507.9960986; 302.4202534; 10.5282656; 1.6450205; 0.0000010; 57.5394432; 1.1311426
509.9960832; 300.4257756; 10.3799527; 1.6450225; 0.0000010; 57.5787466; 1.1238105
511.9960679; 298.4312980; 10.2316358; 1.6450245; 0.0000010; 57.6177687; 1.1202243
513.9960525; 296.4368208; 10.0833149; 1.6450265; 0.0000010; 57.6566400; 1.1159878
515.9960372; 294.4423439; 9.9349901; 1.6450284; 0.0000010; 57.6953382; 1.1087746
517.9960218; 292.4478672; 9.7866615; 1.6450303; 0.0000009; 57.7337606; 1.1052429
519.9960064; 290.4533908; 9.6383292; 1.6450321; 0.0000008; 57.7720352; 1.1010753
521.9959911; 288.4589146; 9.4899935; 1.6450337; 0.0000008; 57.8101403; 1.0939783
523.9959757; 286.4644387; 9.3416548; 1.6450351; 0.0000006; 57.8479749; 1.0905000
